Date,RealExit,Units
2018-05-25,126100188,kWh/d
2018-05-26,126100188,kWh/d
2018-05-27,126100188,kWh/d
2018-05-28,126100188,kWh/d
2018-05-29,126100188,kWh/d
2018-05-30,126100188,kWh/d
2018-05-31,126100188,kWh/d
2018-06-01,126100188,kWh/d
2018-06-02,126100188,kWh/d
2018-06-03,126100188,kWh/d
2018-06-04,126100188,kWh/d
2018-06-05,126100188,kWh/d
2018-06-06,126100188,kWh/d
2018-06-07,126100188,kWh/d
2018-06-08,126100188,kWh/d
2018-06-09,126100188,kWh/d
2018-06-10,126100188,kWh/d
2018-06-11,126100188,kWh/d
2018-06-12,126100188,kWh/d
2018-06-13,126100188,kWh/d
2018-06-14,126100188,kWh/d
2018-06-15,126100188,kWh/d
2018-06-16,126100188,kWh/d
2018-06-17,126100188,kWh/d
2018-06-18,126100188,kWh/d
2018-06-19,126100188,kWh/d
2018-06-20,126100188,kWh/d
2018-06-21,126100188,kWh/d
2018-06-22,126100188,kWh/d
2018-06-23,126100188,kWh/d
2018-06-24,126100188,kWh/d
2018-06-25,126100188,kWh/d
2018-06-26,126100188,kWh/d
2018-06-27,126100188,kWh/d
2018-06-28,126100188,kWh/d
2018-06-29,126100188,kWh/d
2018-06-30,158774132,kWh/d
2018-07-01,126100211,kWh/d
2018-07-02,126100188,kWh/d
2018-07-03,126100188,kWh/d
2018-07-04,126100188,kWh/d
2018-07-05,126100188,kWh/d
2018-07-06,126100188,kWh/d
2018-07-07,126100188,kWh/d
2018-07-08,126100188,kWh/d
2018-07-09,126100188,kWh/d
2018-07-10,126100188,kWh/d
2018-07-11,126100188,kWh/d
2018-07-12,126100188,kWh/d
2018-07-13,126100188,kWh/d
2018-07-14,126100188,kWh/d
2018-07-15,126100188,kWh/d
2018-07-16,126100188,kWh/d
2018-07-17,126100188,kWh/d
2018-07-18,126100188,kWh/d
2018-07-19,126100188,kWh/d
2018-07-20,126100188,kWh/d
2018-07-21,126100188,kWh/d
2018-07-22,126100188,kWh/d
2018-07-23,126100188,kWh/d
2018-07-24,126100188,kWh/d
2018-07-25,126100188,kWh/d
2018-07-26,126100188,kWh/d
2018-07-27,126100188,kWh/d
2018-07-28,126100188,kWh/d
2018-07-29,126100188,kWh/d
2018-07-30,126100188,kWh/d
2018-07-31,126100188,kWh/d
2018-08-01,126100188,kWh/d
2018-08-02,126100188,kWh/d
2018-08-03,126100188,kWh/d
2018-08-04,126100188,kWh/d
2018-08-05,126100188,kWh/d
2018-08-06,126100188,kWh/d
2018-08-07,126100188,kWh/d
2018-08-08,126100188,kWh/d
2018-08-09,126100188,kWh/d
2018-08-10,126100188,kWh/d
2018-08-11,126100188,kWh/d
2018-08-12,126100188,kWh/d
2018-08-13,126100188,kWh/d
2018-08-14,126100188,kWh/d
2018-08-15,126100188,kWh/d
2018-08-16,126100188,kWh/d
2018-08-17,126100188,kWh/d
2018-08-18,126100188,kWh/d
2018-08-19,126100188,kWh/d
2018-08-20,126100188,kWh/d
2018-08-21,126100188,kWh/d
2018-08-22,126100188,kWh/d
2018-08-23,126100188,kWh/d
2018-08-24,126100188,kWh/d
2018-08-25,126100188,kWh/d
2018-08-26,126100188,kWh/d
2018-08-27,126100188,kWh/d
2018-08-28,126100188,kWh/d
2018-08-29,126100188,kWh/d
2018-08-30,126100188,kWh/d
2018-08-31,126100188,kWh/d
2018-09-01,126100188,kWh/d
2018-09-02,126100188,kWh/d
2018-09-03,126100188,kWh/d
2018-09-04,126100188,kWh/d
2018-09-05,126100188,kWh/d
2018-09-06,126100188,kWh/d
2018-09-07,126100188,kWh/d
2018-09-08,126100188,kWh/d
2018-09-09,126100188,kWh/d
2018-09-10,126100188,kWh/d
2018-09-11,126100188,kWh/d
2018-09-12,126100188,kWh/d
2018-09-13,126100188,kWh/d
2018-09-14,126100188,kWh/d
2018-09-15,126100188,kWh/d
2018-09-16,126100188,kWh/d
2018-09-17,126100188,kWh/d
2018-09-18,126100188,kWh/d
2018-09-19,126100188,kWh/d
2018-09-20,126100188,kWh/d
2018-09-21,126100188,kWh/d
2018-09-22,126100188,kWh/d
2018-09-23,126100188,kWh/d
2018-09-24,126100188,kWh/d
2018-09-25,126100188,kWh/d
2018-09-26,126100188,kWh/d
2018-09-27,126100188,kWh/d
2018-09-28,126100188,kWh/d
2018-09-29,126100188,kWh/d
2018-09-30,126100188,kWh/d
2018-10-01,126100140,kWh/d
2018-10-02,126100140,kWh/d
2018-10-03,126100140,kWh/d
2018-10-04,126100140,kWh/d
2018-10-05,126100140,kWh/d
2018-10-06,126100140,kWh/d
2018-10-07,126100140,kWh/d
2018-10-08,126100140,kWh/d
2018-10-09,126100140,kWh/d
2018-10-10,126100140,kWh/d
2018-10-11,126100140,kWh/d
2018-10-12,126100140,kWh/d
2018-10-13,126100140,kWh/d
2018-10-14,126100140,kWh/d
2018-10-15,126100140,kWh/d
2018-10-16,126100140,kWh/d
2018-10-17,126100140,kWh/d
2018-10-18,126100140,kWh/d
2018-10-19,126100140,kWh/d
2018-10-20,126100140,kWh/d
2018-10-21,126100140,kWh/d
2018-10-22,126100140,kWh/d
2018-10-23,126100140,kWh/d
2018-10-24,126100140,kWh/d
2018-10-25,126100140,kWh/d
2018-10-26,126100140,kWh/d
2018-10-27,126100140,kWh/d
2018-10-28,126100140,kWh/d
2018-10-29,126100140,kWh/d
2018-10-30,126100140,kWh/d
2018-10-31,126100140,kWh/d
2018-11-01,126100140,kWh/d
2018-11-02,126100140,kWh/d
2018-11-03,126100140,kWh/d
2018-11-04,126100140,kWh/d
2018-11-05,126100140,kWh/d
2018-11-06,126100140,kWh/d
2018-11-07,126100140,kWh/d
2018-11-08,126100140,kWh/d
2018-11-09,126100140,kWh/d
2018-11-10,126100140,kWh/d
2018-11-11,126100140,kWh/d
2018-11-12,126100140,kWh/d
2018-11-13,126100140,kWh/d
2018-11-14,126100140,kWh/d
2018-11-15,126100140,kWh/d
2018-11-16,126100140,kWh/d
2018-11-17,126100140,kWh/d
2018-11-18,126100140,kWh/d
2018-11-19,126100140,kWh/d
2018-11-20,126100140,kWh/d
2018-11-21,126100140,kWh/d
2018-11-22,126100140,kWh/d
2018-11-23,126100140,kWh/d
2018-11-24,126100140,kWh/d
2018-11-25,126100140,kWh/d
2018-11-26,126100140,kWh/d
2018-11-27,126100140,kWh/d
2018-11-28,126100140,kWh/d
2018-11-29,126100140,kWh/d
2018-11-30,126100140,kWh/d
2018-12-01,126100140,kWh/d
2018-12-02,126100140,kWh/d
2018-12-03,126100140,kWh/d
2018-12-04,126100140,kWh/d
2018-12-05,126100140,kWh/d
2018-12-06,126100140,kWh/d
2018-12-07,126100140,kWh/d
2018-12-08,126100140,kWh/d
2018-12-09,126100140,kWh/d
2018-12-10,126100140,kWh/d
2018-12-11,126100140,kWh/d
2018-12-12,126100140,kWh/d
2018-12-13,126100140,kWh/d
2018-12-14,126100140,kWh/d
2018-12-15,126100140,kWh/d
2018-12-16,126100140,kWh/d
2018-12-17,126100140,kWh/d
2018-12-18,126100140,kWh/d
2018-12-19,126100140,kWh/d
2018-12-20,126100140,kWh/d
2018-12-21,126100140,kWh/d
2018-12-22,126100140,kWh/d
2018-12-23,126100140,kWh/d
2018-12-24,126100140,kWh/d
2018-12-25,126100140,kWh/d
2018-12-26,126100140,kWh/d
2018-12-27,126100140,kWh/d
2018-12-28,126100140,kWh/d
2018-12-29,126100140,kWh/d
2018-12-30,126100140,kWh/d
2018-12-31,126100140,kWh/d
2019-01-01,126100140,kWh/d
2019-01-02,126100140,kWh/d
2019-01-03,126100140,kWh/d
2019-01-04,126100140,kWh/d
2019-01-05,126100140,kWh/d
2019-01-06,126100140,kWh/d
2019-01-07,126100140,kWh/d
2019-01-08,126100140,kWh/d
2019-01-09,126100140,kWh/d
2019-01-10,126100140,kWh/d
2019-01-11,126100140,kWh/d
2019-01-12,126100140,kWh/d
2019-01-13,126100140,kWh/d
2019-01-14,126100140,kWh/d
2019-01-15,126100140,kWh/d
2019-01-16,126100140,kWh/d
2019-01-17,126100140,kWh/d
2019-01-18,126100140,kWh/d
2019-01-19,126100140,kWh/d
2019-01-20,126100140,kWh/d
2019-01-21,132892139,kWh/d
2019-01-22,126100140,kWh/d
2019-01-23,126100140,kWh/d
2019-01-24,126100140,kWh/d
2019-01-25,126100140,kWh/d
2019-01-26,126100140,kWh/d
2019-01-27,126100140,kWh/d
2019-01-28,126100140,kWh/d
2019-01-29,126100140,kWh/d
2019-01-30,126100140,kWh/d
2019-01-31,126100140,kWh/d
2019-02-01,126100140,kWh/d
2019-02-02,126100140,kWh/d
2019-02-03,126100140,kWh/d
2019-02-04,126100140,kWh/d
2019-02-05,126100140,kWh/d
2019-02-06,126100140,kWh/d
2019-02-07,126100140,kWh/d
2019-02-08,126100140,kWh/d
2019-02-09,126100140,kWh/d
2019-02-10,126100140,kWh/d
2019-02-11,126100140,kWh/d
2019-02-12,126100140,kWh/d
2019-02-13,126100140,kWh/d
2019-02-14,126100140,kWh/d
2019-02-15,126100140,kWh/d
2019-02-16,126100140,kWh/d
2019-02-17,126100140,kWh/d
2019-02-18,126100140,kWh/d
2019-02-19,126100140,kWh/d
2019-02-20,126100140,kWh/d
2019-02-21,126100140,kWh/d
2019-02-22,126100140,kWh/d
2019-02-23,126100140,kWh/d
2019-02-24,126100140,kWh/d
2019-02-25,126100140,kWh/d
2019-02-26,126100140,kWh/d
2019-02-27,126100140,kWh/d
2019-02-28,126100140,kWh/d
2019-03-01,126100140,kWh/d
2019-03-02,126100140,kWh/d
2019-03-03,126100140,kWh/d
2019-03-04,126100140,kWh/d
2019-03-05,126100140,kWh/d
2019-03-06,126100140,kWh/d
2019-03-07,126100140,kWh/d
2019-03-08,126100140,kWh/d
2019-03-09,126100140,kWh/d
2019-03-10,126100140,kWh/d
2019-03-11,126100140,kWh/d
2019-03-12,126100140,kWh/d
2019-03-13,126100140,kWh/d
2019-03-14,126100140,kWh/d
2019-03-15,126100140,kWh/d
2019-03-16,126100140,kWh/d
2019-03-17,126100140,kWh/d
2019-03-18,126100140,kWh/d
2019-03-19,126100140,kWh/d
2019-03-20,126100140,kWh/d
2019-03-21,126100140,kWh/d
2019-03-22,126100140,kWh/d
2019-03-23,126100140,kWh/d
2019-03-24,126100140,kWh/d
2019-03-25,126100140,kWh/d
2019-03-26,126100140,kWh/d
2019-03-27,126100140,kWh/d
2019-03-28,126100140,kWh/d
2019-03-29,126100140,kWh/d
2019-03-30,126100140,kWh/d
2019-03-31,126100140,kWh/d
2019-04-01,126100140,kWh/d
2019-04-02,126100140,kWh/d
2019-04-03,126100140,kWh/d
2019-04-04,126100140,kWh/d
2019-04-05,126100140,kWh/d
2019-04-06,126100140,kWh/d
2019-04-07,126100140,kWh/d
2019-04-08,126100140,kWh/d
2019-04-09,126100140,kWh/d
2019-04-10,126100140,kWh/d
2019-04-11,126100140,kWh/d
2019-04-12,126100140,kWh/d
2019-04-13,126100140,kWh/d
2019-04-14,126100140,kWh/d
2019-04-15,132600140,kWh/d
2019-04-16,150100140,kWh/d
2019-04-17,150100140,kWh/d
2019-04-18,154100140,kWh/d
2019-04-19,174100140,kWh/d
2019-04-20,126100140,kWh/d
2019-04-21,126100140,kWh/d
2019-04-22,126100140,kWh/d
2019-04-23,154100140,kWh/d
2019-04-24,126100140,kWh/d
2019-04-25,126100140,kWh/d
2019-04-26,126100140,kWh/d
2019-04-27,126100140,kWh/d
2019-04-28,126100140,kWh/d
2019-04-29,126100140,kWh/d
2019-04-30,126100140,kWh/d
2019-05-01,126100140,kWh/d
2019-05-02,126100140,kWh/d
2019-05-03,126100140,kWh/d
2019-05-04,126100140,kWh/d
2019-05-05,126100140,kWh/d
2019-05-06,126100140,kWh/d
2019-05-07,126100140,kWh/d
2019-05-08,126100140,kWh/d
2019-05-09,126100140,kWh/d
2019-05-10,126100140,kWh/d
2019-05-11,126100140,kWh/d
2019-05-12,126100140,kWh/d
2019-05-13,126100140,kWh/d
2019-05-14,126100140,kWh/d
2019-05-15,126100140,kWh/d
2019-05-16,126100140,kWh/d
2019-05-17,126100140,kWh/d
2019-05-18,126100140,kWh/d
2019-05-19,126100140,kWh/d
2019-05-20,126100140,kWh/d
2019-05-21,126100140,kWh/d
2019-05-22,126100140,kWh/d
2019-05-23,126100140,kWh/d
2019-05-24,126100140,kWh/d
2019-05-25,126100140,kWh/d
2019-05-26,132400140,kWh/d
2019-05-27,126100140,kWh/d
2019-05-28,126100140,kWh/d
2019-05-29,126100140,kWh/d
2019-05-30,126100140,kWh/d
2019-05-31,126100140,kWh/d
2019-06-01,126100140,kWh/d
2019-06-02,126100140,kWh/d
2019-06-03,126100140,kWh/d
2019-06-04,126100140,kWh/d
2019-06-05,126100140,kWh/d
2019-06-06,126100140,kWh/d
2019-06-07,126100140,kWh/d
2019-06-08,126100140,kWh/d
2019-06-09,126100140,kWh/d
2019-06-10,126100140,kWh/d
2019-06-11,126100140,kWh/d
2019-06-12,126100140,kWh/d
2019-06-13,126100140,kWh/d
2019-06-14,126100140,kWh/d
2019-06-15,126100140,kWh/d
2019-06-16,126100140,kWh/d
2019-06-17,126100140,kWh/d
2019-06-18,126100140,kWh/d
2019-06-19,126100140,kWh/d
2019-06-20,126100140,kWh/d
2019-06-21,126100140,kWh/d
2019-06-22,126100140,kWh/d
2019-06-23,126100140,kWh/d
2019-06-24,126100140,kWh/d
2019-06-25,126100140,kWh/d
2019-06-26,126100140,kWh/d
2019-06-27,126100140,kWh/d
2019-06-28,126100140,kWh/d
2019-06-29,126100140,kWh/d
2019-06-30,126100140,kWh/d
2019-07-01,126100140,kWh/d
2019-07-02,126100140,kWh/d
2019-07-03,126100140,kWh/d
2019-07-04,126100140,kWh/d
2019-07-05,126100140,kWh/d
2019-07-06,126100140,kWh/d
2019-07-07,126100140,kWh/d
2019-07-08,126100140,kWh/d
2019-07-09,126100140,kWh/d
2019-07-10,126100140,kWh/d
2019-07-11,126100140,kWh/d
2019-07-12,126100140,kWh/d
2019-07-13,126100140,kWh/d
2019-07-14,126100140,kWh/d
2019-07-15,126100140,kWh/d
2019-07-16,126100140,kWh/d
2019-07-17,126100140,kWh/d
2019-07-18,126100140,kWh/d
2019-07-19,126100140,kWh/d
2019-07-20,126100140,kWh/d
2019-07-21,126100140,kWh/d
2019-07-22,126100140,kWh/d
2019-07-23,126100140,kWh/d
2019-07-24,126100140,kWh/d
2019-07-25,153100140,kWh/d
2019-07-26,126100140,kWh/d
2019-07-27,126100140,kWh/d
2019-07-28,126100140,kWh/d
2019-07-29,126100140,kWh/d
2019-07-30,126100140,kWh/d
2019-07-31,126100140,kWh/d
2019-08-01,126100140,kWh/d
2019-08-02,126100140,kWh/d
2019-08-03,126100140,kWh/d
2019-08-04,126100140,kWh/d
2019-08-05,126100140,kWh/d
2019-08-06,126100140,kWh/d
2019-08-07,126100140,kWh/d
2019-08-08,126100140,kWh/d
2019-08-09,126100154,kWh/d
2019-08-10,126100140,kWh/d
2019-08-11,126100140,kWh/d
2019-08-12,126100140,kWh/d
2019-08-13,126100140,kWh/d
2019-08-14,126100140,kWh/d
2019-08-15,126100140,kWh/d
2019-08-16,126100140,kWh/d
2019-08-17,126100140,kWh/d
2019-08-18,126100140,kWh/d
2019-08-19,126100140,kWh/d
2019-08-20,126100140,kWh/d
2019-08-21,126100140,kWh/d
2019-08-22,126100140,kWh/d
2019-08-23,126100140,kWh/d
2019-08-24,126100140,kWh/d
2019-08-25,126100140,kWh/d
2019-08-26,126100140,kWh/d
2019-08-27,126100140,kWh/d
2019-08-28,126100140,kWh/d
2019-08-29,126100140,kWh/d
2019-08-30,126100140,kWh/d
2019-08-31,126100140,kWh/d
2019-09-01,126100140,kWh/d
2019-09-02,126100140,kWh/d
2019-09-03,126100140,kWh/d
2019-09-04,126100140,kWh/d
2019-09-05,126100140,kWh/d
2019-09-06,126100140,kWh/d
2019-09-07,126100140,kWh/d
2019-09-08,126100140,kWh/d
2019-09-09,126100140,kWh/d
2019-09-10,126100140,kWh/d
2019-09-11,126100140,kWh/d
2019-09-12,126100140,kWh/d
2019-09-13,126100140,kWh/d
2019-09-14,126100140,kWh/d
2019-09-15,126100140,kWh/d
2019-09-16,126100140,kWh/d
2019-09-17,126100140,kWh/d
2019-09-18,126100140,kWh/d
2019-09-19,126100140,kWh/d
2019-09-20,126100140,kWh/d
2019-09-21,126100140,kWh/d
2019-09-22,126100140,kWh/d
2019-09-23,126100140,kWh/d
2019-09-24,126100140,kWh/d
2019-09-25,126100140,kWh/d
2019-09-26,126100140,kWh/d
2019-09-27,126100140,kWh/d
2019-09-28,126100140,kWh/d
2019-09-29,126100140,kWh/d
2019-09-30,126100140,kWh/d
2019-10-01,126100140,kWh/d
2019-10-02,126100140,kWh/d
2019-10-03,126100140,kWh/d
2019-10-04,126100140,kWh/d
2019-10-05,126100140,kWh/d
2019-10-06,126100140,kWh/d
2019-10-07,126100140,kWh/d
2019-10-08,126100140,kWh/d
2019-10-09,126100140,kWh/d
2019-10-10,126100140,kWh/d
2019-10-11,126100140,kWh/d
2019-10-12,126100140,kWh/d
2019-10-13,126100140,kWh/d
2019-10-14,126100140,kWh/d
2019-10-15,126100140,kWh/d
2019-10-16,126100140,kWh/d
2019-10-17,126100140,kWh/d
2019-10-18,126100140,kWh/d
2019-10-19,126100140,kWh/d
2019-10-20,126100140,kWh/d
2019-10-21,126100140,kWh/d
2019-10-22,126100140,kWh/d
2019-10-23,126100140,kWh/d
2019-10-24,126100140,kWh/d
2019-10-25,126100140,kWh/d
2019-10-26,126100140,kWh/d
2019-10-27,126100140,kWh/d
2019-10-28,126100140,kWh/d
2019-10-29,126100140,kWh/d
2019-10-30,126100140,kWh/d
2019-10-31,126100140,kWh/d
2019-11-01,126100140,kWh/d
2019-11-02,126100140,kWh/d
2019-11-03,152241147,kWh/d
2019-11-04,150838965,kWh/d
2019-11-05,140536017,kWh/d
2019-11-06,131860140,kWh/d
2019-11-07,126100140,kWh/d
2019-11-08,126100140,kWh/d
2019-11-09,126100140,kWh/d
2019-11-10,126100140,kWh/d
2019-11-11,126100140,kWh/d
2019-11-12,126100140,kWh/d
2019-11-13,126100140,kWh/d
2019-11-14,126100140,kWh/d
2019-11-15,126100140,kWh/d
2019-11-16,126100140,kWh/d
2019-11-17,126100140,kWh/d
2019-11-18,126100140,kWh/d
2019-11-19,126100140,kWh/d
2019-11-20,126100140,kWh/d
2019-11-21,126100140,kWh/d
2019-11-22,126100140,kWh/d
2019-11-23,126100140,kWh/d
2019-11-24,126100140,kWh/d
2019-11-25,126100140,kWh/d
2019-11-26,126100140,kWh/d
2019-11-27,126100140,kWh/d
2019-11-28,133320131,kWh/d
2019-11-29,126100140,kWh/d
2019-11-30,126100140,kWh/d
2019-12-01,131100156,kWh/d
2019-12-02,131100156,kWh/d
2019-12-03,131100156,kWh/d
2019-12-04,131100156,kWh/d
2019-12-05,131100156,kWh/d
2019-12-06,131100156,kWh/d
2019-12-07,131100156,kWh/d
2019-12-08,131100156,kWh/d
2019-12-09,131100156,kWh/d
2019-12-10,131100156,kWh/d
2019-12-11,131100156,kWh/d
2019-12-12,131100156,kWh/d
2019-12-13,131100156,kWh/d
2019-12-14,135644867,kWh/d
2019-12-15,135644867,kWh/d
2019-12-16,131100156,kWh/d
2019-12-17,138108155,kWh/d
2019-12-18,131100156,kWh/d
2019-12-19,133740156,kWh/d
2019-12-20,131600147,kWh/d
2019-12-21,139156163,kWh/d
2019-12-22,136758252,kWh/d
2019-12-23,141300156,kWh/d
2019-12-24,131100156,kWh/d
2019-12-25,131100156,kWh/d
2019-12-26,143100156,kWh/d
2019-12-27,134950164,kWh/d
2019-12-28,131693147,kWh/d
2019-12-29,131100156,kWh/d
2019-12-30,131100156,kWh/d
2019-12-31,131100156,kWh/d
2020-01-01,126772139,kWh/d
2020-01-02,126772139,kWh/d
2020-01-03,126772139,kWh/d
2020-01-04,126772139,kWh/d
2020-01-05,126772139,kWh/d
2020-01-06,126772139,kWh/d
2020-01-07,126772139,kWh/d
2020-01-08,126772139,kWh/d
2020-01-09,126772139,kWh/d
2020-01-10,126772139,kWh/d
2020-01-11,126772139,kWh/d
2020-01-12,126772139,kWh/d
2020-01-13,126772139,kWh/d
2020-01-14,126772139,kWh/d
2020-01-15,126772139,kWh/d
2020-01-16,126772139,kWh/d
2020-01-17,126772139,kWh/d
2020-01-18,126772139,kWh/d
2020-01-19,126772139,kWh/d
2020-01-20,126772139,kWh/d
2020-01-21,126772139,kWh/d
2020-01-22,126772139,kWh/d
2020-01-23,126772139,kWh/d
2020-01-24,126772139,kWh/d
2020-01-25,126772139,kWh/d
2020-01-26,126772139,kWh/d
2020-01-27,126772139,kWh/d
2020-01-28,126772139,kWh/d
2020-01-29,126772139,kWh/d
2020-01-30,126772139,kWh/d
2020-01-31,126772139,kWh/d
2020-02-01,126172139,kWh/d
